source,target,timestamp,weight
0,0,0.0,1.0
2,2,3.0,1.0
2,2,5.0,1.0
2,2,13.0,1.0
7,0,15.0,1.0
2,2,19.0,1.0
2,2,20.0,1.0
2,2,27.0,1.0
2,2,29.0,1.0
15,14,43.0,1.0
16,15,45.0,1.0
17,16,46.0,1.0
18,17,50.0,1.0
19,18,52.0,1.0
17,22,57.0,1.0
2,2,67.0,1.0
18,17,75.0,1.0
2,2,78.0,1.0
16,22,86.0,1.0
16,22,93.0,1.0
16,22,100.0,1.0
16,22,106.0,1.0
16,22,109.0,1.0
16,22,114.0,1.0
16,22,138.0,1.0
16,22,139.0,1.0
16,22,145.0,1.0
16,22,149.0,1.0
40,17,154.0,1.0
16,22,155.0,1.0
16,22,161.0,1.0
16,22,165.0,1.0
16,22,169.0,1.0
16,22,172.0,1.0
16,22,173.0,1.0
16,22,178.0,1.0
16,22,180.0,1.0
16,22,181.0,1.0
48,45,193.0,1.0
48,45,195.0,1.0
16,22,196.0,1.0
16,22,200.0,1.0
16,22,206.0,1.0
48,45,209.0,1.0
51,48,210.0,1.0
51,48,213.0,1.0
16,22,216.0,1.0
48,45,217.0,1.0
16,22,221.0,1.0
48,45,223.0,1.0
16,22,225.0,1.0
16,22,227.0,1.0
16,22,228.0,1.0
48,45,229.0,1.0
57,17,232.0,1.0
16,22,233.0,1.0
16,22,236.0,1.0
48,45,237.0,1.0
48,45,243.0,1.0
48,45,244.0,1.0
18,17,245.0,1.0
48,45,246.0,1.0
60,55,250.0,1.0
17,57,255.0,1.0
48,45,259.0,1.0
57,17,261.0,1.0
48,45,264.0,1.0
64,60,268.0,1.0
64,60,269.0,1.0
66,62,272.0,1.0
8,66,300.0,1.0
77,58,320.0,1.0
78,18,321.0,1.0
77,58,328.0,1.0
77,58,332.0,1.0
86,61,366.0,1.0
77,58,367.0,1.0
88,76,372.0,1.0
88,76,374.0,1.0
89,77,381.0,1.0
88,76,383.0,1.0
88,76,395.0,1.0
86,61,396.0,1.0
88,76,400.0,1.0
88,76,404.0,1.0
95,66,410.0,1.0
95,66,411.0,1.0
66,62,416.0,1.0
66,62,419.0,1.0
88,76,421.0,1.0
97,84,422.0,1.0
98,85,424.0,1.0
88,76,426.0,1.0
95,66,427.0,1.0
66,62,428.0,1.0
98,85,429.0,1.0
95,66,430.0,1.0
88,76,431.0,1.0
88,76,441.0,1.0
66,62,445.0,1.0
99,86,448.0,1.0
99,86,449.0,1.0
88,76,453.0,1.0
100,87,458.0,1.0
101,88,459.0,1.0
88,76,460.0,1.0
101,88,461.0,1.0
88,76,463.0,1.0
88,76,467.0,1.0
88,76,469.0,1.0
88,76,473.0,1.0
88,76,476.0,1.0
88,76,479.0,1.0
88,76,485.0,1.0
100,87,486.0,1.0
88,76,487.0,1.0
88,76,490.0,1.0
88,76,494.0,1.0
88,76,497.0,1.0
88,76,507.0,1.0
88,76,514.0,1.0
18,17,517.0,1.0
18,17,519.0,1.0
17,96,523.0,1.0
18,17,526.0,1.0
88,76,528.0,1.0
86,57,538.0,1.0
88,76,541.0,1.0
114,97,545.0,1.0
18,17,547.0,1.0
88,76,548.0,1.0
88,76,552.0,1.0
88,76,553.0,1.0
88,76,554.0,1.0
115,98,557.0,1.0
88,76,560.0,1.0
88,76,565.0,1.0
118,100,567.0,1.0
88,76,569.0,1.0
88,76,573.0,1.0
88,76,582.0,1.0
88,76,588.0,1.0
88,76,589.0,1.0
88,76,591.0,1.0
118,100,595.0,1.0
88,76,597.0,1.0
66,103,599.0,1.0
88,76,601.0,1.0
66,103,602.0,1.0
118,100,605.0,1.0
122,18,606.0,1.0
66,103,608.0,1.0
66,103,612.0,1.0
118,100,614.0,1.0
88,76,616.0,1.0
125,98,617.0,1.0
66,103,618.0,1.0
88,76,621.0,1.0
66,62,623.0,1.0
66,62,624.0,1.0
130,75,637.0,1.0
131,110,640.0,1.0
133,16,646.0,1.0
118,100,653.0,1.0
17,114,654.0,1.0
118,100,659.0,1.0
135,51,662.0,1.0
135,51,664.0,1.0
118,100,665.0,1.0
136,115,671.0,1.0
118,100,675.0,1.0
118,100,685.0,1.0
86,57,714.0,1.0
136,115,725.0,1.0
150,88,732.0,1.0
118,100,734.0,1.0
151,69,739.0,1.0
66,62,742.0,1.0
66,62,753.0,1.0
151,69,756.0,1.0
118,100,757.0,1.0
151,69,760.0,1.0
151,69,763.0,1.0
136,122,764.0,1.0
151,69,765.0,1.0
151,69,776.0,1.0
118,100,781.0,1.0
162,125,796.0,1.0
169,130,815.0,1.0
68,17,819.0,1.0
172,131,824.0,1.0
76,100,826.0,1.0
173,132,833.0,1.0
151,69,841.0,1.0
151,69,860.0,1.0
178,135,863.0,1.0
179,136,866.0,1.0
151,69,888.0,1.0
179,136,892.0,1.0
179,136,897.0,1.0
185,142,903.0,1.0
185,142,904.0,1.0
185,142,906.0,1.0
151,69,908.0,1.0
185,142,911.0,1.0
187,34,913.0,1.0
151,69,914.0,1.0
189,46,920.0,1.0
179,136,921.0,1.0
151,69,925.0,1.0
189,46,926.0,1.0
151,69,928.0,1.0
151,69,934.0,1.0
189,46,942.0,1.0
194,15,945.0,1.0
185,142,946.0,1.0
194,15,948.0,1.0
185,142,950.0,1.0
95,66,951.0,1.0
194,15,953.0,1.0
185,142,954.0,1.0
196,33,956.0,1.0
196,33,964.0,1.0
196,33,967.0,1.0
185,142,968.0,1.0
204,151,973.0,1.0
204,151,976.0,1.0
205,152,977.0,1.0
204,151,982.0,1.0
204,151,984.0,1.0
213,139,994.0,1.0
204,151,997.0,1.0
218,162,1004.0,1.0
204,151,1010.0,1.0
224,166,1019.0,1.0
225,167,1025.0,1.0
194,15,1026.0,1.0
15,14,1029.0,1.0
204,151,1032.0,1.0
204,151,1038.0,1.0
8,66,1040.0,1.0
179,136,1052.0,1.0
8,66,1058.0,1.0
179,136,1069.0,1.0
64,60,1074.0,1.0
15,14,1079.0,1.0
233,173,1084.0,1.0
194,15,1087.0,1.0
234,174,1094.0,1.0
40,17,1095.0,1.0
17,175,1097.0,1.0
205,176,1098.0,1.0
234,174,1103.0,1.0
205,180,1113.0,1.0
204,151,1114.0,1.0
205,180,1116.0,1.0
205,180,1117.0,1.0
238,88,1120.0,1.0
194,15,1126.0,1.0
205,180,1131.0,1.0
205,180,1133.0,1.0
204,151,1140.0,1.0
205,180,1143.0,1.0
205,180,1146.0,1.0
205,180,1149.0,1.0
40,151,1156.0,1.0
205,180,1160.0,1.0
245,185,1161.0,1.0
205,180,1166.0,1.0
205,180,1169.0,1.0
245,185,1170.0,1.0
76,100,1173.0,1.0
205,180,1174.0,1.0
17,147,1180.0,1.0
205,180,1183.0,1.0
88,76,1189.0,1.0
76,100,1198.0,1.0
205,180,1199.0,1.0
40,187,1202.0,1.0
205,180,1206.0,1.0
248,188,1213.0,1.0
205,180,1217.0,1.0
249,50,1218.0,1.0
66,182,1223.0,1.0
250,189,1224.0,1.0
66,182,1228.0,1.0
250,189,1230.0,1.0
253,191,1232.0,1.0
66,182,1235.0,1.0
66,182,1239.0,1.0
205,180,1244.0,1.0
66,182,1245.0,1.0
66,182,1247.0,1.0
204,151,1249.0,1.0
205,180,1250.0,1.0
204,151,1251.0,1.0
234,127,1255.0,1.0
234,127,1257.0,1.0
234,127,1259.0,1.0
205,180,1261.0,1.0
205,180,1265.0,1.0
22,15,1270.0,1.0
204,151,1277.0,1.0
205,180,1280.0,1.0
258,196,1281.0,1.0
204,151,1292.0,1.0
258,196,1294.0,1.0
205,180,1296.0,1.0
204,151,1297.0,1.0
261,196,1302.0,1.0
204,151,1320.0,1.0
179,136,1324.0,1.0
204,151,1327.0,1.0
204,151,1329.0,1.0
17,91,1334.0,1.0
267,185,1336.0,1.0
204,151,1338.0,1.0
204,151,1342.0,1.0
204,151,1345.0,1.0
270,205,1348.0,1.0
199,162,1355.0,1.0
199,162,1362.0,1.0
199,162,1366.0,1.0
199,162,1389.0,1.0
199,162,1390.0,1.0
218,162,1394.0,1.0
225,167,1407.0,1.0
225,167,1408.0,1.0
17,211,1414.0,1.0
282,19,1421.0,1.0
283,213,1423.0,1.0
205,180,1432.0,1.0
205,180,1433.0,1.0
218,162,1435.0,1.0
218,162,1437.0,1.0
205,176,1438.0,1.0
218,162,1439.0,1.0
287,59,1440.0,1.0
204,151,1443.0,1.0
218,162,1450.0,1.0
291,77,1451.0,1.0
218,162,1453.0,1.0
287,59,1456.0,1.0
95,66,1458.0,1.0
17,219,1461.0,1.0
204,151,1462.0,1.0
205,176,1466.0,1.0
297,46,1469.0,1.0
205,180,1470.0,1.0
205,180,1471.0,1.0
297,46,1472.0,1.0
218,162,1473.0,1.0
205,180,1487.0,1.0
205,180,1488.0,1.0
205,180,1495.0,1.0
205,180,1504.0,1.0
205,180,1511.0,1.0
205,180,1513.0,1.0
205,180,1514.0,1.0
205,180,1516.0,1.0
205,180,1520.0,1.0
205,180,1521.0,1.0
99,86,1527.0,1.0
308,224,1529.0,1.0
99,86,1530.0,1.0
309,225,1533.0,1.0
99,86,1535.0,1.0
310,17,1539.0,1.0
204,151,1540.0,1.0
313,227,1543.0,1.0
204,151,1544.0,1.0
313,227,1546.0,1.0
320,160,1560.0,1.0
204,151,1561.0,1.0
204,151,1565.0,1.0
327,224,1586.0,1.0
178,135,1588.0,1.0
330,184,1596.0,1.0
320,160,1597.0,1.0
178,135,1598.0,1.0
178,135,1599.0,1.0
327,224,1600.0,1.0
178,135,1603.0,1.0
57,17,1604.0,1.0
327,224,1605.0,1.0
178,135,1611.0,1.0
178,135,1614.0,1.0
327,224,1615.0,1.0
178,135,1622.0,1.0
178,135,1628.0,1.0
335,234,1640.0,1.0
178,135,1641.0,1.0
178,135,1656.0,1.0
335,15,1668.0,1.0
178,135,1669.0,1.0
178,135,1674.0,1.0
151,69,1677.0,1.0
178,135,1681.0,1.0
204,151,1695.0,1.0
178,135,1698.0,1.0
327,224,1699.0,1.0
345,238,1700.0,1.0
151,69,1702.0,1.0
178,135,1703.0,1.0
178,135,1706.0,1.0
178,135,1709.0,1.0
178,135,1712.0,1.0
347,40,1713.0,1.0
178,135,1720.0,1.0
204,151,1723.0,1.0
204,151,1724.0,1.0
349,46,1726.0,1.0
204,151,1727.0,1.0
204,151,1728.0,1.0
347,40,1730.0,1.0
204,151,1732.0,1.0
204,151,1734.0,1.0
345,238,1735.0,1.0
18,17,1736.0,1.0
204,151,1743.0,1.0
204,151,1745.0,1.0
310,17,1746.0,1.0
204,151,1748.0,1.0
204,151,1750.0,1.0
151,69,1751.0,1.0
204,151,1756.0,1.0
204,151,1764.0,1.0
204,151,1770.0,1.0
335,15,1774.0,1.0
347,40,1775.0,1.0
205,176,1778.0,1.0
151,69,1787.0,1.0
361,204,1794.0,1.0
18,17,1819.0,1.0
253,191,1834.0,1.0
205,180,1841.0,1.0
39,213,1842.0,1.0
205,180,1845.0,1.0
205,180,1851.0,1.0
205,180,1853.0,1.0
205,180,1855.0,1.0
39,213,1871.0,1.0
205,180,1877.0,1.0
205,180,1878.0,1.0
375,248,1879.0,1.0
375,248,1882.0,1.0
205,180,1887.0,1.0
375,248,1889.0,1.0
375,248,1891.0,1.0
18,17,1893.0,1.0
377,149,1895.0,1.0
375,248,1896.0,1.0
321,249,1901.0,1.0
375,248,1902.0,1.0
378,250,1903.0,1.0
375,248,1905.0,1.0
379,251,1910.0,1.0
205,180,1912.0,1.0
379,251,1913.0,1.0
375,248,1914.0,1.0
378,250,1915.0,1.0
375,248,1918.0,1.0
378,250,1921.0,1.0
382,253,1922.0,1.0
379,251,1925.0,1.0
377,149,1928.0,1.0
383,98,1929.0,1.0
375,248,1930.0,1.0
375,248,1932.0,1.0
375,248,1933.0,1.0
375,248,1934.0,1.0
379,251,1936.0,1.0
375,248,1937.0,1.0
379,251,1938.0,1.0
379,251,1939.0,1.0
18,17,1942.0,1.0
375,248,1943.0,1.0
205,180,1944.0,1.0
378,236,1945.0,1.0
379,251,1946.0,1.0
375,248,1947.0,1.0
375,248,1948.0,1.0
375,248,1950.0,1.0
379,251,1953.0,1.0
205,180,1955.0,1.0
379,251,1956.0,1.0
205,180,1959.0,1.0
205,180,1962.0,1.0
205,180,1964.0,1.0
385,78,1965.0,1.0
205,180,1966.0,1.0
18,17,1968.0,1.0
205,180,1969.0,1.0
178,135,1970.0,1.0
375,248,1973.0,1.0
205,180,1974.0,1.0
375,248,1976.0,1.0
205,180,1978.0,1.0
382,253,1979.0,1.0
178,135,1981.0,1.0
375,248,1982.0,1.0
205,180,1984.0,1.0
386,29,1985.0,1.0
375,248,1986.0,1.0
178,135,1988.0,1.0
213,38,1990.0,1.0
205,180,1996.0,1.0
375,248,1998.0,1.0
205,180,1999.0,1.0
205,180,2003.0,1.0
382,253,2004.0,1.0
385,178,2005.0,1.0
213,38,2006.0,1.0
205,180,2007.0,1.0
205,180,2011.0,1.0
385,206,2013.0,1.0
391,60,2015.0,1.0
382,253,2016.0,1.0
205,180,2018.0,1.0
375,248,2022.0,1.0
382,253,2025.0,1.0
392,258,2026.0,1.0
393,255,2027.0,1.0
382,253,2028.0,1.0
178,135,2029.0,1.0
394,98,2031.0,1.0
392,258,2033.0,1.0
18,17,2035.0,1.0
151,69,2036.0,1.0
88,76,2039.0,1.0
178,135,2041.0,1.0
57,17,2045.0,1.0
178,135,2049.0,1.0
205,152,2056.0,1.0
178,135,2058.0,1.0
205,152,2060.0,1.0
399,261,2064.0,1.0
399,261,2072.0,1.0
399,261,2078.0,1.0
345,238,2085.0,1.0
205,152,2100.0,1.0
205,152,2108.0,1.0
406,264,2109.0,1.0
205,152,2114.0,1.0
409,187,2136.0,1.0
345,238,2139.0,1.0
178,135,2143.0,1.0
178,135,2145.0,1.0
412,266,2149.0,1.0
412,266,2152.0,1.0
122,18,2155.0,1.0
412,266,2157.0,1.0
412,266,2159.0,1.0
412,266,2162.0,1.0
418,251,2176.0,1.0
399,261,2178.0,1.0
399,261,2182.0,1.0
60,55,2186.0,1.0
399,261,2187.0,1.0
420,196,2189.0,1.0
420,196,2193.0,1.0
399,261,2194.0,1.0
420,196,2199.0,1.0
423,91,2200.0,1.0
424,196,2203.0,1.0
426,196,2211.0,1.0
399,261,2212.0,1.0
399,261,2214.0,1.0
426,196,2217.0,1.0
426,196,2218.0,1.0
178,135,2219.0,1.0
426,196,2221.0,1.0
310,17,2222.0,1.0
426,184,2223.0,1.0
399,261,2226.0,1.0
426,196,2227.0,1.0
310,17,2229.0,1.0
399,261,2230.0,1.0
101,88,2235.0,1.0
204,151,2236.0,1.0
426,196,2237.0,1.0
432,196,2239.0,1.0
426,196,2246.0,1.0
432,196,2250.0,1.0
331,196,2253.0,1.0
434,15,2255.0,1.0
426,196,2256.0,1.0
435,223,2257.0,1.0
426,145,2260.0,1.0
426,196,2267.0,1.0
426,196,2270.0,1.0
399,93,2276.0,1.0
331,196,2278.0,1.0
426,196,2279.0,1.0
331,196,2282.0,1.0
446,16,2292.0,1.0
445,88,2293.0,1.0
447,144,2298.0,1.0
399,93,2303.0,1.0
399,93,2305.0,1.0
449,196,2307.0,1.0
449,196,2309.0,1.0
399,93,2314.0,1.0
399,93,2315.0,1.0
399,93,2320.0,1.0
449,196,2321.0,1.0
452,184,2322.0,1.0
449,196,2325.0,1.0
454,249,2331.0,1.0
311,16,2332.0,1.0
456,196,2338.0,1.0
311,16,2339.0,1.0
311,16,2340.0,1.0
426,196,2344.0,1.0
178,135,2349.0,1.0
426,196,2352.0,1.0
426,196,2355.0,1.0
399,93,2360.0,1.0
426,196,2362.0,1.0
465,282,2363.0,1.0
399,93,2364.0,1.0
466,196,2365.0,1.0
465,282,2366.0,1.0
399,93,2367.0,1.0
465,282,2368.0,1.0
399,93,2369.0,1.0
178,135,2374.0,1.0
178,135,2376.0,1.0
465,282,2377.0,1.0
178,135,2378.0,1.0
465,282,2380.0,1.0
465,282,2381.0,1.0
178,135,2382.0,1.0
465,282,2383.0,1.0
465,282,2385.0,1.0
465,282,2386.0,1.0
465,282,2387.0,1.0
465,282,2390.0,1.0
470,196,2391.0,1.0
465,282,2392.0,1.0
465,282,2393.0,1.0
379,251,2395.0,1.0
471,196,2396.0,1.0
472,283,2397.0,1.0
465,282,2398.0,1.0
379,251,2399.0,1.0
471,196,2400.0,1.0
473,196,2401.0,1.0
116,196,2402.0,1.0
474,60,2403.0,1.0
465,282,2412.0,1.0
178,135,2416.0,1.0
480,196,2418.0,1.0
426,196,2420.0,1.0
465,282,2421.0,1.0
426,196,2422.0,1.0
481,287,2423.0,1.0
482,196,2424.0,1.0
178,135,2425.0,1.0
482,196,2426.0,1.0
449,196,2428.0,1.0
485,290,2432.0,1.0
449,196,2433.0,1.0
465,282,2435.0,1.0
486,291,2436.0,1.0
482,196,2437.0,1.0
465,282,2439.0,1.0
178,135,2441.0,1.0
465,282,2444.0,1.0
486,291,2445.0,1.0
490,249,2450.0,1.0
486,291,2451.0,1.0
481,287,2453.0,1.0
481,287,2457.0,1.0
465,282,2458.0,1.0
486,291,2460.0,1.0
492,293,2462.0,1.0
465,282,2464.0,1.0
486,291,2466.0,1.0
486,291,2470.0,1.0
270,205,2472.0,1.0
492,293,2475.0,1.0
270,205,2478.0,1.0
499,196,2479.0,1.0
486,291,2480.0,1.0
499,196,2483.0,1.0
486,291,2484.0,1.0
270,205,2485.0,1.0
492,293,2487.0,1.0
486,291,2489.0,1.0
205,180,2493.0,1.0
345,238,2494.0,1.0
205,180,2496.0,1.0
486,291,2498.0,1.0
205,180,2501.0,1.0
502,49,2502.0,1.0
503,59,2503.0,1.0
486,291,2505.0,1.0
504,297,2507.0,1.0
465,282,2508.0,1.0
486,291,2510.0,1.0
465,282,2514.0,1.0
486,291,2515.0,1.0
505,196,2517.0,1.0
465,282,2518.0,1.0
486,291,2519.0,1.0
507,196,2523.0,1.0
465,282,2524.0,1.0
486,291,2526.0,1.0
508,196,2528.0,1.0
465,282,2531.0,1.0
481,287,2532.0,1.0
508,196,2537.0,1.0
511,196,2538.0,1.0
513,196,2541.0,1.0
481,287,2542.0,1.0
515,196,2551.0,1.0
504,297,2554.0,1.0
508,196,2555.0,1.0
515,196,2558.0,1.0
508,196,2562.0,1.0
515,196,2563.0,1.0
261,196,2565.0,1.0
518,196,2566.0,1.0
515,196,2567.0,1.0
261,196,2570.0,1.0
515,196,2571.0,1.0
519,196,2572.0,1.0
492,293,2575.0,1.0
151,69,2577.0,1.0
313,227,2578.0,1.0
151,69,2584.0,1.0
517,196,2588.0,1.0
517,196,2590.0,1.0
151,69,2593.0,1.0
522,196,2595.0,1.0
151,69,2596.0,1.0
523,196,2599.0,1.0
486,291,2600.0,1.0
486,291,2603.0,1.0
151,69,2605.0,1.0
486,291,2609.0,1.0
151,69,2610.0,1.0
361,204,2612.0,1.0
524,287,2613.0,1.0
151,69,2614.0,1.0
205,152,2618.0,1.0
88,76,2623.0,1.0
486,291,2626.0,1.0
486,291,2628.0,1.0
88,76,2631.0,1.0
486,291,2636.0,1.0
17,272,2639.0,1.0
361,204,2646.0,1.0
531,311,2650.0,1.0
532,272,2651.0,1.0
504,297,2652.0,1.0
531,311,2657.0,1.0
504,297,2660.0,1.0
486,291,2661.0,1.0
486,291,2666.0,1.0
178,135,2671.0,1.0
447,312,2677.0,1.0
504,297,2681.0,1.0
535,313,2683.0,1.0
486,291,2686.0,1.0
502,49,2687.0,1.0
270,205,2692.0,1.0
539,196,2694.0,1.0
423,304,2697.0,1.0
543,196,2701.0,1.0
535,313,2702.0,1.0
535,313,2704.0,1.0
504,297,2707.0,1.0
535,313,2716.0,1.0
531,311,2721.0,1.0
504,297,2722.0,1.0
486,291,2727.0,1.0
504,297,2728.0,1.0
548,196,2732.0,1.0
548,196,2733.0,1.0
486,291,2737.0,1.0
486,291,2741.0,1.0
504,297,2743.0,1.0
486,291,2746.0,1.0
504,297,2747.0,1.0
313,227,2749.0,1.0
486,291,2751.0,1.0
549,15,2756.0,1.0
492,243,2757.0,1.0
486,291,2758.0,1.0
550,196,2759.0,1.0
504,297,2762.0,1.0
404,196,2763.0,1.0
404,196,2765.0,1.0
549,15,2767.0,1.0
98,85,2768.0,1.0
98,85,2774.0,1.0
504,297,2775.0,1.0
554,49,2782.0,1.0
504,297,2784.0,1.0
555,320,2787.0,1.0
449,196,2793.0,1.0
558,196,2794.0,1.0
492,293,2795.0,1.0
492,293,2797.0,1.0
449,196,2798.0,1.0
67,282,2799.0,1.0
375,248,2801.0,1.0
