source,target,timestamp,weight
75,69,399.0,1.0
88,76,400.0,1.0
75,69,403.0,1.0
88,76,404.0,1.0
75,69,409.0,1.0
95,66,410.0,1.0
95,66,411.0,1.0
75,69,415.0,1.0
66,62,416.0,1.0
66,62,419.0,1.0
75,69,420.0,1.0
88,76,421.0,1.0
97,84,422.0,1.0
98,85,424.0,1.0
88,76,426.0,1.0
95,66,427.0,1.0
66,62,428.0,1.0
98,85,429.0,1.0
95,66,430.0,1.0
88,76,431.0,1.0
75,69,432.0,1.0
93,80,437.0,1.0
75,69,438.0,1.0
88,76,441.0,1.0
75,69,443.0,1.0
66,62,445.0,1.0
99,86,448.0,1.0
99,86,449.0,1.0
75,69,451.0,1.0
88,76,453.0,1.0
75,69,455.0,1.0
75,69,456.0,1.0
100,87,458.0,1.0
101,88,459.0,1.0
88,76,460.0,1.0
101,88,461.0,1.0
88,76,463.0,1.0
88,76,467.0,1.0
88,76,469.0,1.0
88,76,473.0,1.0
102,79,475.0,1.0
88,76,476.0,1.0
88,76,479.0,1.0
102,79,483.0,1.0
88,76,485.0,1.0
100,87,486.0,1.0
88,76,487.0,1.0
105,91,488.0,1.0
75,69,489.0,1.0
88,76,490.0,1.0
75,69,493.0,1.0
88,76,494.0,1.0
88,76,497.0,1.0
80,93,498.0,1.0
75,69,500.0,1.0
75,69,501.0,1.0
102,79,506.0,1.0
88,76,507.0,1.0
75,69,510.0,1.0
75,69,511.0,1.0
88,76,514.0,1.0
18,17,517.0,1.0
18,17,519.0,1.0
111,95,520.0,1.0
102,79,521.0,1.0
17,96,523.0,1.0
111,95,524.0,1.0
18,17,526.0,1.0
88,76,528.0,1.0
75,69,529.0,1.0
75,69,535.0,1.0
75,69,536.0,1.0
86,57,538.0,1.0
75,69,540.0,1.0
88,76,541.0,1.0
75,69,542.0,1.0
114,97,545.0,1.0
75,69,546.0,1.0
18,17,547.0,1.0
88,76,548.0,1.0
14,13,550.0,1.0
88,76,552.0,1.0
88,76,553.0,1.0
88,76,554.0,1.0
14,13,556.0,1.0
115,98,557.0,1.0
88,76,560.0,1.0
88,76,565.0,1.0
118,100,567.0,1.0
88,76,569.0,1.0
88,76,573.0,1.0
85,74,574.0,1.0
119,102,578.0,1.0
102,79,579.0,1.0
88,76,582.0,1.0
102,79,583.0,1.0
88,76,588.0,1.0
88,76,589.0,1.0
102,79,590.0,1.0
88,76,591.0,1.0
102,79,592.0,1.0
102,79,593.0,1.0
102,79,594.0,1.0
118,100,595.0,1.0
102,79,596.0,1.0
88,76,597.0,1.0
66,103,599.0,1.0
120,34,600.0,1.0
88,76,601.0,1.0
66,103,602.0,1.0
118,100,605.0,1.0
122,18,606.0,1.0
12,11,607.0,1.0
66,103,608.0,1.0
124,105,611.0,1.0
66,103,612.0,1.0
124,105,613.0,1.0
118,100,614.0,1.0
88,76,616.0,1.0
125,98,617.0,1.0
66,103,618.0,1.0
88,76,621.0,1.0
66,62,623.0,1.0
66,62,624.0,1.0
12,11,625.0,1.0
124,105,631.0,1.0
129,109,632.0,1.0
124,105,634.0,1.0
124,105,635.0,1.0
130,75,637.0,1.0
131,110,640.0,1.0
124,105,642.0,1.0
39,111,643.0,1.0
133,16,646.0,1.0
124,105,647.0,1.0
102,79,648.0,1.0
124,105,652.0,1.0
118,100,653.0,1.0
17,114,654.0,1.0
124,105,655.0,1.0
22,114,656.0,1.0
124,105,657.0,1.0
118,100,659.0,1.0
135,51,662.0,1.0
124,105,663.0,1.0
135,51,664.0,1.0
118,100,665.0,1.0
124,105,668.0,1.0
102,79,669.0,1.0
136,115,671.0,1.0
137,114,672.0,1.0
118,100,675.0,1.0
140,114,679.0,1.0
124,105,681.0,1.0
118,100,685.0,1.0
102,79,696.0,1.0
137,114,697.0,1.0
102,79,698.0,1.0
137,114,701.0,1.0
143,114,702.0,1.0
12,11,703.0,1.0
102,79,705.0,1.0
86,57,714.0,1.0
12,11,716.0,1.0
148,114,720.0,1.0
136,115,725.0,1.0
120,34,727.0,1.0
140,114,728.0,1.0
140,114,730.0,1.0
150,88,732.0,1.0
140,114,733.0,1.0
118,100,734.0,1.0
12,11,737.0,1.0
151,69,739.0,1.0
66,62,742.0,1.0
102,79,745.0,1.0
102,79,746.0,1.0
12,11,747.0,1.0
153,119,748.0,1.0
102,79,749.0,1.0
155,120,751.0,1.0
66,62,753.0,1.0
156,119,754.0,1.0
102,79,755.0,1.0
151,69,756.0,1.0
118,100,757.0,1.0
102,79,758.0,1.0
12,11,759.0,1.0
151,69,760.0,1.0
151,69,763.0,1.0
136,122,764.0,1.0
151,69,765.0,1.0
102,79,774.0,1.0
151,69,776.0,1.0
102,79,778.0,1.0
118,100,781.0,1.0
102,79,785.0,1.0
12,11,787.0,1.0
63,124,790.0,1.0
102,79,795.0,1.0
162,125,796.0,1.0
12,11,797.0,1.0
102,79,804.0,1.0
102,79,806.0,1.0
168,129,813.0,1.0
169,130,815.0,1.0
12,11,817.0,1.0
68,17,819.0,1.0
172,131,824.0,1.0
76,100,826.0,1.0
102,79,827.0,1.0
102,79,831.0,1.0
173,132,833.0,1.0
102,79,836.0,1.0
102,79,840.0,1.0
151,69,841.0,1.0
175,133,843.0,1.0
12,11,844.0,1.0
12,11,858.0,1.0
151,69,860.0,1.0
178,135,863.0,1.0
179,136,866.0,1.0
124,137,869.0,1.0
12,11,870.0,1.0
180,138,872.0,1.0
182,139,881.0,1.0
151,69,888.0,1.0
179,136,892.0,1.0
179,136,897.0,1.0
185,142,903.0,1.0
185,142,904.0,1.0
185,142,906.0,1.0
151,69,908.0,1.0
185,142,911.0,1.0
187,34,913.0,1.0
151,69,914.0,1.0
188,114,918.0,1.0
189,46,920.0,1.0
179,136,921.0,1.0
188,114,923.0,1.0
151,69,925.0,1.0
189,46,926.0,1.0
151,69,928.0,1.0
190,37,930.0,1.0
188,114,932.0,1.0
151,69,934.0,1.0
75,69,936.0,1.0
182,139,938.0,1.0
189,46,942.0,1.0
182,139,943.0,1.0
194,15,945.0,1.0
185,142,946.0,1.0
195,147,947.0,1.0
194,15,948.0,1.0
185,142,950.0,1.0
95,66,951.0,1.0
194,15,953.0,1.0
185,142,954.0,1.0
196,33,956.0,1.0
197,148,957.0,1.0
200,149,960.0,1.0
202,119,962.0,1.0
196,33,964.0,1.0
198,114,966.0,1.0
196,33,967.0,1.0
185,142,968.0,1.0
203,32,970.0,1.0
204,151,973.0,1.0
203,32,975.0,1.0
204,151,976.0,1.0
205,152,977.0,1.0
206,153,978.0,1.0
203,32,979.0,1.0
203,32,981.0,1.0
204,151,982.0,1.0
204,151,984.0,1.0
209,155,987.0,1.0
195,157,989.0,1.0
211,51,990.0,1.0
211,51,991.0,1.0
213,139,994.0,1.0
204,151,997.0,1.0
218,162,1004.0,1.0
204,151,1010.0,1.0
182,139,1012.0,1.0
182,139,1018.0,1.0
224,166,1019.0,1.0
182,139,1022.0,1.0
182,139,1024.0,1.0
225,167,1025.0,1.0
194,15,1026.0,1.0
102,79,1027.0,1.0
182,139,1028.0,1.0
15,14,1029.0,1.0
182,139,1030.0,1.0
102,79,1031.0,1.0
204,151,1032.0,1.0
182,139,1033.0,1.0
182,139,1035.0,1.0
182,139,1036.0,1.0
102,79,1037.0,1.0
204,151,1038.0,1.0
102,79,1039.0,1.0
8,66,1040.0,1.0
102,79,1044.0,1.0
203,32,1047.0,1.0
102,79,1051.0,1.0
179,136,1052.0,1.0
8,66,1058.0,1.0
102,79,1059.0,1.0
102,79,1063.0,1.0
179,136,1069.0,1.0
102,79,1071.0,1.0
64,60,1074.0,1.0
102,79,1076.0,1.0
15,14,1079.0,1.0
102,79,1082.0,1.0
233,172,1083.0,1.0
233,173,1084.0,1.0
194,15,1087.0,1.0
102,79,1091.0,1.0
102,79,1093.0,1.0
234,174,1094.0,1.0
40,17,1095.0,1.0
102,79,1096.0,1.0
17,175,1097.0,1.0
205,176,1098.0,1.0
102,79,1100.0,1.0
234,174,1103.0,1.0
102,79,1104.0,1.0
102,79,1106.0,1.0
102,79,1107.0,1.0
51,179,1109.0,1.0
51,179,1111.0,1.0
102,79,1112.0,1.0
205,180,1113.0,1.0
204,151,1114.0,1.0
205,180,1116.0,1.0
205,180,1117.0,1.0
102,79,1118.0,1.0
102,79,1119.0,1.0
238,88,1120.0,1.0
102,79,1124.0,1.0
194,15,1126.0,1.0
102,79,1128.0,1.0
239,182,1129.0,1.0
205,180,1131.0,1.0
205,180,1133.0,1.0
102,79,1134.0,1.0
241,75,1135.0,1.0
102,79,1138.0,1.0
102,79,1139.0,1.0
204,151,1140.0,1.0
75,69,1142.0,1.0
205,180,1143.0,1.0
102,79,1145.0,1.0
205,180,1146.0,1.0
205,180,1149.0,1.0
102,79,1150.0,1.0
40,151,1156.0,1.0
102,79,1159.0,1.0
205,180,1160.0,1.0
245,185,1161.0,1.0
75,69,1162.0,1.0
205,180,1166.0,1.0
75,69,1167.0,1.0
205,180,1169.0,1.0
245,185,1170.0,1.0
102,79,1171.0,1.0
102,79,1172.0,1.0
76,100,1173.0,1.0
205,180,1174.0,1.0
233,112,1177.0,1.0
233,8,1179.0,1.0
17,147,1180.0,1.0
233,158,1181.0,1.0
102,79,1182.0,1.0
205,180,1183.0,1.0
102,79,1185.0,1.0
102,79,1187.0,1.0
88,76,1189.0,1.0
102,79,1190.0,1.0
102,79,1192.0,1.0
247,186,1193.0,1.0
