source,target,timestamp,weight
4,4,8.0,1.0
4,4,9.0,1.0
4,4,24.0,1.0
4,4,36.0,1.0
13,12,37.0,1.0
14,13,38.0,1.0
14,13,41.0,1.0
14,13,42.0,1.0
4,4,47.0,1.0
4,4,48.0,1.0
19,18,52.0,1.0
20,19,53.0,1.0
21,20,54.0,1.0
4,4,59.0,1.0
4,4,61.0,1.0
4,4,66.0,1.0
4,4,69.0,1.0
4,4,70.0,1.0
4,4,80.0,1.0
4,4,81.0,1.0
4,4,88.0,1.0
4,4,92.0,1.0
4,4,95.0,1.0
4,4,105.0,1.0
4,4,113.0,1.0
14,13,116.0,1.0
4,4,120.0,1.0
19,33,121.0,1.0
14,13,125.0,1.0
14,13,128.0,1.0
4,4,129.0,1.0
4,4,131.0,1.0
4,4,134.0,1.0
38,33,135.0,1.0
14,13,137.0,1.0
4,4,140.0,1.0
14,13,141.0,1.0
14,13,147.0,1.0
14,13,148.0,1.0
39,38,151.0,1.0
54,50,215.0,1.0
55,51,218.0,1.0
59,54,242.0,1.0
59,54,249.0,1.0
60,55,250.0,1.0
59,54,253.0,1.0
59,54,260.0,1.0
63,13,266.0,1.0
59,54,267.0,1.0
64,60,268.0,1.0
64,60,269.0,1.0
68,22,277.0,1.0
59,54,280.0,1.0
70,64,282.0,1.0
71,54,285.0,1.0
59,54,286.0,1.0
59,54,289.0,1.0
59,54,290.0,1.0
59,54,292.0,1.0
74,68,303.0,1.0
59,54,310.0,1.0
74,68,317.0,1.0
59,54,318.0,1.0
79,41,324.0,1.0
74,68,325.0,1.0
74,68,327.0,1.0
59,54,333.0,1.0
59,54,335.0,1.0
59,54,337.0,1.0
59,54,338.0,1.0
59,54,341.0,1.0
59,54,350.0,1.0
59,54,354.0,1.0
59,54,357.0,1.0
92,79,385.0,1.0
59,54,390.0,1.0
59,54,394.0,1.0
59,54,423.0,1.0
59,54,433.0,1.0
68,81,446.0,1.0
59,54,447.0,1.0
99,86,448.0,1.0
99,86,449.0,1.0
59,54,454.0,1.0
59,54,464.0,1.0
59,54,470.0,1.0
102,79,475.0,1.0
102,79,483.0,1.0
59,54,491.0,1.0
107,92,495.0,1.0
108,94,502.0,1.0
107,92,504.0,1.0
102,79,506.0,1.0
102,79,521.0,1.0
108,94,530.0,1.0
59,54,532.0,1.0
14,13,550.0,1.0
14,13,556.0,1.0
117,99,562.0,1.0
117,99,564.0,1.0
102,79,579.0,1.0
102,79,583.0,1.0
117,99,584.0,1.0
102,79,590.0,1.0
102,79,592.0,1.0
102,79,593.0,1.0
102,79,594.0,1.0
102,79,596.0,1.0
122,18,606.0,1.0
59,54,615.0,1.0
67,68,620.0,1.0
126,106,622.0,1.0
72,108,628.0,1.0
128,75,629.0,1.0
59,54,639.0,1.0
102,79,648.0,1.0
59,54,661.0,1.0
102,79,669.0,1.0
139,55,677.0,1.0
59,54,683.0,1.0
142,109,692.0,1.0
142,109,694.0,1.0
102,79,696.0,1.0
102,79,698.0,1.0
102,79,705.0,1.0
144,117,708.0,1.0
59,54,709.0,1.0
59,54,710.0,1.0
145,56,711.0,1.0
145,56,713.0,1.0
148,114,720.0,1.0
145,56,723.0,1.0
145,56,724.0,1.0
145,56,736.0,1.0
152,34,740.0,1.0
68,72,743.0,1.0
102,79,745.0,1.0
102,79,746.0,1.0
102,79,749.0,1.0
154,34,750.0,1.0
102,79,755.0,1.0
102,79,758.0,1.0
157,64,761.0,1.0
136,122,764.0,1.0
102,79,774.0,1.0
102,79,778.0,1.0
59,54,779.0,1.0
102,79,785.0,1.0
157,64,786.0,1.0
157,64,789.0,1.0
161,87,791.0,1.0
157,64,792.0,1.0
161,87,793.0,1.0
59,54,794.0,1.0
102,79,795.0,1.0
163,56,799.0,1.0
164,126,800.0,1.0
164,126,801.0,1.0
102,79,804.0,1.0
102,79,806.0,1.0
167,128,812.0,1.0
68,17,819.0,1.0
70,64,822.0,1.0
102,79,827.0,1.0
157,64,828.0,1.0
102,79,831.0,1.0
102,79,836.0,1.0
157,64,839.0,1.0
102,79,840.0,1.0
157,64,842.0,1.0
157,64,847.0,1.0
157,64,850.0,1.0
157,64,853.0,1.0
177,134,862.0,1.0
178,135,863.0,1.0
157,64,867.0,1.0
157,64,882.0,1.0
157,64,885.0,1.0
157,64,893.0,1.0
157,64,900.0,1.0
185,142,903.0,1.0
185,142,904.0,1.0
185,142,906.0,1.0
185,142,911.0,1.0
186,143,912.0,1.0
63,144,915.0,1.0
191,8,935.0,1.0
157,64,940.0,1.0
192,145,941.0,1.0
185,142,946.0,1.0
191,8,949.0,1.0
185,142,950.0,1.0
191,8,952.0,1.0
185,142,954.0,1.0
197,148,957.0,1.0
199,142,959.0,1.0
185,142,968.0,1.0
199,142,969.0,1.0
203,32,970.0,1.0
191,8,971.0,1.0
204,151,973.0,1.0
157,64,974.0,1.0
203,32,975.0,1.0
204,151,976.0,1.0
205,152,977.0,1.0
203,32,979.0,1.0
203,32,981.0,1.0
204,151,982.0,1.0
204,151,984.0,1.0
208,154,986.0,1.0
204,151,997.0,1.0
216,161,1002.0,1.0
217,61,1003.0,1.0
216,161,1005.0,1.0
219,163,1007.0,1.0
220,164,1008.0,1.0
204,151,1010.0,1.0
216,161,1011.0,1.0
59,54,1014.0,1.0
220,164,1015.0,1.0
216,161,1017.0,1.0
102,79,1027.0,1.0
102,79,1031.0,1.0
204,151,1032.0,1.0
