source,target,timestamp,weight
96,83,417.0,1.0
59,54,423.0,1.0
59,54,433.0,1.0
93,80,437.0,1.0
68,81,446.0,1.0
59,54,447.0,1.0
99,86,448.0,1.0
99,86,449.0,1.0
96,83,452.0,1.0
59,54,454.0,1.0
59,54,464.0,1.0
59,54,470.0,1.0
50,72,472.0,1.0
102,79,475.0,1.0
50,72,477.0,1.0
103,89,481.0,1.0
102,79,483.0,1.0
59,54,491.0,1.0
107,92,495.0,1.0
80,93,498.0,1.0
108,94,502.0,1.0
107,92,504.0,1.0
102,79,506.0,1.0
109,25,508.0,1.0
102,79,521.0,1.0
17,96,523.0,1.0
108,94,530.0,1.0
59,54,532.0,1.0
112,70,537.0,1.0
86,57,538.0,1.0
113,62,544.0,1.0
14,13,550.0,1.0
14,13,556.0,1.0
117,99,562.0,1.0
117,99,564.0,1.0
102,79,579.0,1.0
102,79,583.0,1.0
117,99,584.0,1.0
102,79,590.0,1.0
102,79,592.0,1.0
102,79,593.0,1.0
102,79,594.0,1.0
102,79,596.0,1.0
50,72,598.0,1.0
66,103,599.0,1.0
66,103,602.0,1.0
121,70,603.0,1.0
122,18,606.0,1.0
66,103,608.0,1.0
50,72,609.0,1.0
66,103,612.0,1.0
59,54,615.0,1.0
66,103,618.0,1.0
67,68,620.0,1.0
126,106,622.0,1.0
72,108,628.0,1.0
128,75,629.0,1.0
129,109,632.0,1.0
59,54,639.0,1.0
133,16,646.0,1.0
102,79,648.0,1.0
50,72,649.0,1.0
134,113,651.0,1.0
134,113,658.0,1.0
59,54,661.0,1.0
134,113,666.0,1.0
102,79,669.0,1.0
134,113,670.0,1.0
139,55,677.0,1.0
50,72,678.0,1.0
50,72,682.0,1.0
59,54,683.0,1.0
50,72,686.0,1.0
95,109,688.0,1.0
50,72,689.0,1.0
142,109,692.0,1.0
24,24,693.0,1.0
142,109,694.0,1.0
102,79,696.0,1.0
102,79,698.0,1.0
24,24,699.0,1.0
143,114,702.0,1.0
102,79,705.0,1.0
144,117,708.0,1.0
59,54,709.0,1.0
59,54,710.0,1.0
145,56,711.0,1.0
145,56,713.0,1.0
86,57,714.0,1.0
148,114,720.0,1.0
145,56,723.0,1.0
145,56,724.0,1.0
145,56,736.0,1.0
152,34,740.0,1.0
68,72,743.0,1.0
102,79,745.0,1.0
102,79,746.0,1.0
102,79,749.0,1.0
154,34,750.0,1.0
155,120,751.0,1.0
102,79,755.0,1.0
102,79,758.0,1.0
157,64,761.0,1.0
136,122,764.0,1.0
159,123,770.0,1.0
159,123,772.0,1.0
102,79,774.0,1.0
102,79,778.0,1.0
59,54,779.0,1.0
102,79,785.0,1.0
157,64,786.0,1.0
157,64,789.0,1.0
161,87,791.0,1.0
157,64,792.0,1.0
161,87,793.0,1.0
59,54,794.0,1.0
102,79,795.0,1.0
163,56,799.0,1.0
164,126,800.0,1.0
164,126,801.0,1.0
165,34,803.0,1.0
102,79,804.0,1.0
102,79,806.0,1.0
159,123,810.0,1.0
167,128,812.0,1.0
168,129,813.0,1.0
169,130,815.0,1.0
159,123,818.0,1.0
68,17,819.0,1.0
134,113,821.0,1.0
70,64,822.0,1.0
102,79,827.0,1.0
157,64,828.0,1.0
102,79,831.0,1.0
174,24,835.0,1.0
102,79,836.0,1.0
157,64,839.0,1.0
102,79,840.0,1.0
157,64,842.0,1.0
175,133,843.0,1.0
112,70,845.0,1.0
157,64,847.0,1.0
157,64,850.0,1.0
159,123,852.0,1.0
157,64,853.0,1.0
159,123,855.0,1.0
112,70,856.0,1.0
112,70,859.0,1.0
177,134,862.0,1.0
178,135,863.0,1.0
157,64,867.0,1.0
112,70,873.0,1.0
112,70,877.0,1.0
134,113,879.0,1.0
134,113,880.0,1.0
157,64,882.0,1.0
157,64,885.0,1.0
112,70,887.0,1.0
184,141,891.0,1.0
157,64,893.0,1.0
112,70,896.0,1.0
157,64,900.0,1.0
134,113,901.0,1.0
159,123,902.0,1.0
185,142,903.0,1.0
185,142,904.0,1.0
112,70,905.0,1.0
185,142,906.0,1.0
112,70,907.0,1.0
112,70,910.0,1.0
185,142,911.0,1.0
186,143,912.0,1.0
63,144,915.0,1.0
134,113,916.0,1.0
134,113,917.0,1.0
134,113,919.0,1.0
134,113,922.0,1.0
134,113,924.0,1.0
112,70,927.0,1.0
191,8,935.0,1.0
112,70,937.0,1.0
112,70,939.0,1.0
157,64,940.0,1.0
192,145,941.0,1.0
185,142,946.0,1.0
191,8,949.0,1.0
185,142,950.0,1.0
191,8,952.0,1.0
185,142,954.0,1.0
197,148,957.0,1.0
199,142,959.0,1.0
24,24,963.0,1.0
185,142,968.0,1.0
199,142,969.0,1.0
203,32,970.0,1.0
191,8,971.0,1.0
169,150,972.0,1.0
204,151,973.0,1.0
157,64,974.0,1.0
203,32,975.0,1.0
204,151,976.0,1.0
205,152,977.0,1.0
203,32,979.0,1.0
203,32,981.0,1.0
204,151,982.0,1.0
207,67,983.0,1.0
204,151,984.0,1.0
24,24,985.0,1.0
208,154,986.0,1.0
209,155,987.0,1.0
214,159,995.0,1.0
215,160,996.0,1.0
204,151,997.0,1.0
216,161,1002.0,1.0
217,61,1003.0,1.0
216,161,1005.0,1.0
219,163,1007.0,1.0
220,164,1008.0,1.0
221,75,1009.0,1.0
204,151,1010.0,1.0
216,161,1011.0,1.0
222,165,1013.0,1.0
59,54,1014.0,1.0
220,164,1015.0,1.0
216,161,1017.0,1.0
9,8,1021.0,1.0
102,79,1027.0,1.0
102,79,1031.0,1.0
204,151,1032.0,1.0
226,168,1034.0,1.0
102,79,1037.0,1.0
204,151,1038.0,1.0
102,79,1039.0,1.0
8,66,1040.0,1.0
227,93,1041.0,1.0
102,79,1044.0,1.0
227,93,1046.0,1.0
203,32,1047.0,1.0
216,161,1049.0,1.0
102,79,1051.0,1.0
229,59,1053.0,1.0
227,93,1055.0,1.0
216,161,1056.0,1.0
230,169,1057.0,1.0
8,66,1058.0,1.0
102,79,1059.0,1.0
102,79,1063.0,1.0
227,93,1068.0,1.0
