source,target,timestamp,weight
1,1,1.0,1.0
1,1,2.0,1.0
1,1,4.0,1.0
3,3,6.0,1.0
1,1,7.0,1.0
5,5,10.0,1.0
1,1,11.0,1.0
1,1,12.0,1.0
6,6,14.0,1.0
3,3,16.0,1.0
1,1,18.0,1.0
1,1,22.0,1.0
6,6,23.0,1.0
1,1,25.0,1.0
3,3,26.0,1.0
1,1,28.0,1.0
10,9,30.0,1.0
11,10,31.0,1.0
3,3,32.0,1.0
3,3,33.0,1.0
12,11,34.0,1.0
1,1,35.0,1.0
13,12,37.0,1.0
12,11,39.0,1.0
1,1,40.0,1.0
12,11,44.0,1.0
3,3,49.0,1.0
11,10,51.0,1.0
21,20,54.0,1.0
22,21,55.0,1.0
3,3,56.0,1.0
17,22,57.0,1.0
11,10,58.0,1.0
12,11,63.0,1.0
25,25,64.0,1.0
3,3,65.0,1.0
26,26,68.0,1.0
27,27,71.0,1.0
11,10,72.0,1.0
12,11,73.0,1.0
28,28,74.0,1.0
29,29,76.0,1.0
11,10,77.0,1.0
30,30,82.0,1.0
31,31,83.0,1.0
28,28,84.0,1.0
28,28,85.0,1.0
16,22,86.0,1.0
3,3,89.0,1.0
33,33,90.0,1.0
16,22,93.0,1.0
3,3,96.0,1.0
1,1,97.0,1.0
3,3,98.0,1.0
34,34,99.0,1.0
16,22,100.0,1.0
35,35,101.0,1.0
3,3,102.0,1.0
36,36,103.0,1.0
3,3,104.0,1.0
16,22,106.0,1.0
3,3,107.0,1.0
27,27,108.0,1.0
16,22,109.0,1.0
12,11,110.0,1.0
28,28,112.0,1.0
16,22,114.0,1.0
1,1,115.0,1.0
31,31,117.0,1.0
34,34,118.0,1.0
3,3,119.0,1.0
19,33,121.0,1.0
31,31,122.0,1.0
27,27,123.0,1.0
31,31,124.0,1.0
1,1,127.0,1.0
3,3,133.0,1.0
38,33,135.0,1.0
3,3,136.0,1.0
16,22,138.0,1.0
16,22,139.0,1.0
12,11,143.0,1.0
1,1,144.0,1.0
16,22,145.0,1.0
3,3,146.0,1.0
16,22,149.0,1.0
3,3,150.0,1.0
39,38,151.0,1.0
3,3,152.0,1.0
1,1,153.0,1.0
16,22,155.0,1.0
41,39,156.0,1.0
42,40,157.0,1.0
43,41,158.0,1.0
1,1,159.0,1.0
28,28,160.0,1.0
16,22,161.0,1.0
44,42,162.0,1.0
12,11,163.0,1.0
42,40,164.0,1.0
16,22,165.0,1.0
34,34,166.0,1.0
3,3,167.0,1.0
45,22,168.0,1.0
16,22,169.0,1.0
3,3,170.0,1.0
3,3,171.0,1.0
16,22,172.0,1.0
16,22,173.0,1.0
3,3,174.0,1.0
6,6,175.0,1.0
3,3,176.0,1.0
46,43,177.0,1.0
16,22,178.0,1.0
3,3,179.0,1.0
16,22,180.0,1.0
16,22,181.0,1.0
3,3,182.0,1.0
1,1,183.0,1.0
6,6,184.0,1.0
3,3,185.0,1.0
3,3,186.0,1.0
1,1,187.0,1.0
12,11,188.0,1.0
3,3,189.0,1.0
1,1,190.0,1.0
3,3,191.0,1.0
47,44,192.0,1.0
3,3,194.0,1.0
16,22,196.0,1.0
3,3,197.0,1.0
49,46,198.0,1.0
16,22,200.0,1.0
47,44,201.0,1.0
3,3,202.0,1.0
1,1,203.0,1.0
3,3,205.0,1.0
16,22,206.0,1.0
1,1,207.0,1.0
12,11,208.0,1.0
51,48,210.0,1.0
52,22,211.0,1.0
3,3,212.0,1.0
51,48,213.0,1.0
53,49,214.0,1.0
16,22,216.0,1.0
55,51,218.0,1.0
3,3,219.0,1.0
1,1,220.0,1.0
16,22,221.0,1.0
3,3,222.0,1.0
3,3,224.0,1.0
16,22,225.0,1.0
56,52,226.0,1.0
16,22,227.0,1.0
16,22,228.0,1.0
47,44,231.0,1.0
16,22,233.0,1.0
58,53,234.0,1.0
1,1,235.0,1.0
16,22,236.0,1.0
1,1,238.0,1.0
3,3,239.0,1.0
3,3,240.0,1.0
1,1,241.0,1.0
59,54,242.0,1.0
3,3,247.0,1.0
1,1,248.0,1.0
59,54,249.0,1.0
61,56,251.0,1.0
1,1,252.0,1.0
59,54,253.0,1.0
61,56,254.0,1.0
61,56,256.0,1.0
1,1,257.0,1.0
22,58,258.0,1.0
59,54,260.0,1.0
1,1,262.0,1.0
62,59,263.0,1.0
1,1,265.0,1.0
63,13,266.0,1.0
59,54,267.0,1.0
3,3,270.0,1.0
65,61,271.0,1.0
66,62,272.0,1.0
3,3,273.0,1.0
1,1,274.0,1.0
1,1,275.0,1.0
67,9,276.0,1.0
68,22,277.0,1.0
69,63,278.0,1.0
56,52,279.0,1.0
59,54,280.0,1.0
62,59,281.0,1.0
62,59,283.0,1.0
1,1,284.0,1.0
71,54,285.0,1.0
59,54,286.0,1.0
3,3,287.0,1.0
62,59,288.0,1.0
59,54,289.0,1.0
59,54,290.0,1.0
1,1,291.0,1.0
59,54,292.0,1.0
1,1,293.0,1.0
72,65,294.0,1.0
1,1,295.0,1.0
3,3,296.0,1.0
1,1,297.0,1.0
3,3,298.0,1.0
1,1,299.0,1.0
73,67,301.0,1.0
1,1,302.0,1.0
3,3,304.0,1.0
73,39,305.0,1.0
75,69,306.0,1.0
73,70,307.0,1.0
73,7,308.0,1.0
75,69,309.0,1.0
59,54,310.0,1.0
3,3,311.0,1.0
34,34,312.0,1.0
75,69,313.0,1.0
1,1,314.0,1.0
34,34,315.0,1.0
76,62,316.0,1.0
59,54,318.0,1.0
1,1,319.0,1.0
77,58,320.0,1.0
78,18,321.0,1.0
3,3,322.0,1.0
75,69,323.0,1.0
1,1,326.0,1.0
77,58,328.0,1.0
3,3,329.0,1.0
80,71,330.0,1.0
1,1,331.0,1.0
77,58,332.0,1.0
59,54,333.0,1.0
75,69,334.0,1.0
59,54,335.0,1.0
1,1,336.0,1.0
59,54,337.0,1.0
59,54,338.0,1.0
3,3,339.0,1.0
3,3,340.0,1.0
59,54,341.0,1.0
3,3,342.0,1.0
1,1,343.0,1.0
56,52,344.0,1.0
3,3,345.0,1.0
3,3,346.0,1.0
3,3,347.0,1.0
75,69,348.0,1.0
50,72,349.0,1.0
59,54,350.0,1.0
81,29,351.0,1.0
82,34,352.0,1.0
75,69,353.0,1.0
59,54,354.0,1.0
83,73,355.0,1.0
83,73,356.0,1.0
59,54,357.0,1.0
84,34,358.0,1.0
75,69,359.0,1.0
84,34,360.0,1.0
75,69,361.0,1.0
1,1,362.0,1.0
85,74,363.0,1.0
50,72,364.0,1.0
75,69,365.0,1.0
86,61,366.0,1.0
77,58,367.0,1.0
75,69,368.0,1.0
87,75,369.0,1.0
81,29,370.0,1.0
75,69,371.0,1.0
88,76,372.0,1.0
81,29,373.0,1.0
88,76,374.0,1.0
75,69,375.0,1.0
50,72,376.0,1.0
65,61,377.0,1.0
75,69,378.0,1.0
65,61,379.0,1.0
81,29,380.0,1.0
89,77,381.0,1.0
90,78,382.0,1.0
88,76,383.0,1.0
91,33,384.0,1.0
75,69,386.0,1.0
76,62,387.0,1.0
81,29,388.0,1.0
59,54,390.0,1.0
91,33,391.0,1.0
75,69,392.0,1.0
75,69,393.0,1.0
59,54,394.0,1.0
88,76,395.0,1.0
86,61,396.0,1.0
75,69,397.0,1.0
90,78,398.0,1.0
75,69,399.0,1.0
88,76,400.0,1.0
3,3,401.0,1.0
90,78,402.0,1.0
75,69,403.0,1.0
88,76,404.0,1.0
94,81,405.0,1.0
90,78,406.0,1.0
81,29,407.0,1.0
90,78,408.0,1.0
75,69,409.0,1.0
95,66,410.0,1.0
95,66,411.0,1.0
22,82,412.0,1.0
76,62,413.0,1.0
90,78,414.0,1.0
75,69,415.0,1.0
66,62,416.0,1.0
96,83,417.0,1.0
90,78,418.0,1.0
66,62,419.0,1.0
75,69,420.0,1.0
88,76,421.0,1.0
97,84,422.0,1.0
59,54,423.0,1.0
98,85,424.0,1.0
3,3,425.0,1.0
88,76,426.0,1.0
95,66,427.0,1.0
66,62,428.0,1.0
98,85,429.0,1.0
95,66,430.0,1.0
88,76,431.0,1.0
75,69,432.0,1.0
59,54,433.0,1.0
3,3,434.0,1.0
90,78,435.0,1.0
3,3,436.0,1.0
75,69,438.0,1.0
3,3,439.0,1.0
3,3,440.0,1.0
88,76,441.0,1.0
3,3,442.0,1.0
75,69,443.0,1.0
3,3,444.0,1.0
66,62,445.0,1.0
