source,target,timestamp,weight
6,6,14.0,1.0
6,6,23.0,1.0
10,9,30.0,1.0
11,10,31.0,1.0
12,11,34.0,1.0
13,12,37.0,1.0
12,11,39.0,1.0
12,11,44.0,1.0
11,10,51.0,1.0
11,10,58.0,1.0
12,11,63.0,1.0
26,26,68.0,1.0
11,10,72.0,1.0
12,11,73.0,1.0
11,10,77.0,1.0
33,33,90.0,1.0
36,36,103.0,1.0
12,11,110.0,1.0
19,33,121.0,1.0
38,33,135.0,1.0
12,11,143.0,1.0
39,38,151.0,1.0
41,39,156.0,1.0
12,11,163.0,1.0
6,6,175.0,1.0
6,6,184.0,1.0
12,11,188.0,1.0
49,46,198.0,1.0
12,11,208.0,1.0
52,22,211.0,1.0
53,49,214.0,1.0
56,52,226.0,1.0
58,53,234.0,1.0
59,54,242.0,1.0
59,54,249.0,1.0
59,54,253.0,1.0
22,58,258.0,1.0
59,54,260.0,1.0
62,59,263.0,1.0
59,54,267.0,1.0
65,61,271.0,1.0
56,52,279.0,1.0
59,54,280.0,1.0
62,59,281.0,1.0
62,59,283.0,1.0
59,54,286.0,1.0
62,59,288.0,1.0
59,54,289.0,1.0
59,54,290.0,1.0
59,54,292.0,1.0
72,65,294.0,1.0
73,39,305.0,1.0
59,54,310.0,1.0
59,54,318.0,1.0
77,58,320.0,1.0
77,58,328.0,1.0
77,58,332.0,1.0
59,54,333.0,1.0
59,54,335.0,1.0
59,54,337.0,1.0
59,54,338.0,1.0
59,54,341.0,1.0
56,52,344.0,1.0
50,72,349.0,1.0
59,54,350.0,1.0
81,29,351.0,1.0
59,54,354.0,1.0
59,54,357.0,1.0
50,72,364.0,1.0
77,58,367.0,1.0
81,29,370.0,1.0
81,29,373.0,1.0
50,72,376.0,1.0
65,61,377.0,1.0
65,61,379.0,1.0
81,29,380.0,1.0
91,33,384.0,1.0
81,29,388.0,1.0
59,54,390.0,1.0
91,33,391.0,1.0
59,54,394.0,1.0
94,81,405.0,1.0
81,29,407.0,1.0
